dataset,size,num_samples,prompt,n_shots,model,base_method,cal_method,split,norm_error_rate:values,norm_error_rate,norm_error_rate:mean,norm_error_rate:median,norm_error_rate:std,norm_error_rate:Q1,norm_error_rate:Q3,norm_cross_entropy:values,norm_cross_entropy,norm_cross_entropy:mean,norm_cross_entropy:median,norm_cross_entropy:std,norm_cross_entropy:Q1,norm_cross_entropy:Q3,ece:values,ece,ece:mean,ece:median,ece:std,ece:Q1,ece:Q3
sst2,16,32,basic_sst2_0-shot_litgpt,0,lm_phi3,no_adaptation,affine_scalar,test,[0.15654206 0.15654206],0.157 ± 0.000,0.15654205607476634,0.15654205607476634,0.0,0.15654205607476634,0.15654205607476634,[0.31332737 0.30192619],0.308 ± 0.006,0.3076267791806112,0.3076267791806112,0.0057005918413674805,0.3047764832599275,0.31047707510129496,[0.03310896 0.01751744],0.025 ± 0.008,0.02531320046733741,0.02531320046733741,0.007795757591582759,0.021415321671546028,0.02921107926312879
sst2,16,32,basic_sst2_0-shot_litgpt,0,lm_phi3,no_adaptation,no_calibration,test,[0.23598131 0.23598131],0.236 ± 0.000,0.23598130841121495,0.23598130841121495,0.0,0.23598130841121495,0.23598130841121495,[0.41692771 0.41692771],0.417 ± 0.000,0.416927708017669,0.416927708017669,0.0,0.416927708017669,0.416927708017669,[0.03632632 0.03632632],0.036 ± 0.000,0.03632631566015958,0.03632631566015958,0.0,0.03632631566015958,0.03632631566015958
sst2,16,32,basic_sst2_0-shot_litgpt,0,lm_phi3,no_adaptation,bias_only,test,[0.15654206 0.17056075],0.164 ± 0.007,0.16355140186915887,0.16355140186915887,0.007009345794392524,0.1600467289719626,0.16705607476635514,[0.34410363 0.35164177],0.348 ± 0.004,0.3478727005576153,0.3478727005576153,0.0037690735094987327,0.34598816380286596,0.3497572373123647,[0.06584414 0.06691425],0.066 ± 0.001,0.06637919263769065,0.06637919263769065,0.0005350561540997112,0.0661116645606408,0.06664672071474051
sst2,16,32,basic_sst2_0-shot_litgpt,0,lm_phi3,no_adaptation,temp_scaling,test,[0.23598131 0.23598131],0.236 ± 0.000,0.23598130841121495,0.23598130841121495,0.0,0.23598130841121495,0.23598130841121495,[0.4160343  0.40839044],0.412 ± 0.004,0.4122123678999844,0.4122123678999844,0.0038219279133133166,0.4103014039433277,0.4141233318566411,[0.03468849 0.01369669],0.024 ± 0.010,0.02419258595175333,0.02419258595175333,0.010495899679140101,0.01894463611218328,0.029440535791323382
agnews,256,1024,basic_agnews_0-shot_litgpt,0,lm_phi3,lora,no_calibration,test,[0.14912281 0.14596491],0.148 ± 0.002,0.1475438596491228,0.1475438596491228,0.0015789473684210409,0.1467543859649123,0.14833333333333332,[0.23507272 0.24236031],0.239 ± 0.004,0.23871651481784895,0.23871651481784895,0.0036437919169354654,0.2368946188593812,0.24053841077631666,[0.01579131 0.02995119],0.023 ± 0.007,0.022871251681571423,0.022871251681571423,0.007079941537388269,0.019331280912877287,0.02641122245026556
agnews,256,1024,basic_agnews_0-shot_litgpt,0,lm_phi3,no_adaptation,affine_scalar,test,[0.32245614 0.32491228],0.324 ± 0.001,0.3236842105263158,0.3236842105263158,0.0012280701754386059,0.32307017543859645,0.3242982456140351,[0.43665037 0.43738163],0.437 ± 0.000,0.43701600191636647,0.43701600191636647,0.0003656310826501974,0.43683318637504137,0.43719881745769157,[0.01960024 0.02113563],0.020 ± 0.001,0.02036793583392868,0.02036793583392868,0.000767698121823002,0.01998408677301718,0.020751784894840183
agnews,256,1024,basic_agnews_0-shot_litgpt,0,lm_phi3,no_adaptation,no_calibration,test,[0.35263158 0.35263158],0.353 ± 0.000,0.3526315789473684,0.3526315789473684,0.0,0.3526315789473684,0.3526315789473684,[0.75899966 0.75899966],0.759 ± 0.000,0.7589996571971926,0.7589996571971926,0.0,0.7589996571971926,0.7589996571971926,[0.12556743 0.12556743],0.126 ± 0.000,0.1255674335736068,0.1255674335736068,0.0,0.1255674335736068,0.1255674335736068
agnews,256,1024,basic_agnews_0-shot_litgpt,0,lm_phi3,no_adaptation,bias_only,test,[0.32421053 0.32578947],0.325 ± 0.001,0.32499999999999996,0.32499999999999996,0.0007894736842105343,0.32460526315789473,0.32539473684210524,[0.43619568 0.43701285],0.437 ± 0.000,0.4366042631675064,0.4366042631675064,0.00040858804757870626,0.43639996914371704,0.43680855719129574,[0.02369351 0.02166309],0.023 ± 0.001,0.022678300811278175,0.022678300811278175,0.0010152104962099784,0.022170695563173186,0.023185906059383164
agnews,256,1024,basic_agnews_0-shot_litgpt,0,lm_phi3,no_adaptation,temp_scaling,test,[0.35263158 0.35263158],0.353 ± 0.000,0.3526315789473684,0.3526315789473684,0.0,0.3526315789473684,0.3526315789473684,[0.62924498 0.62957311],0.629 ± 0.000,0.6294090462577188,0.6294090462577188,0.00016406851171868464,0.6293270120018595,0.629491080513578,[0.10615245 0.105218  ],0.106 ± 0.000,0.10568522789393256,0.10568522789393256,0.0004672267559749643,0.10545161451594508,0.10591884127192004
sst2,256,512,basic_sst2_0-shot_litgpt,0,lm_phi3,lora,affine_scalar_train_on_val,test,0.11448598130841123,0.114 ± 0.000,0.11448598130841123,0.11448598130841123,0.0,0.11448598130841123,0.11448598130841123,0.23158131523915418,0.232 ± 0.000,0.23158131523915418,0.23158131523915418,0.0,0.23158131523915418,0.23158131523915418,0.01124084120806899,0.011 ± 0.000,0.01124084120806899,0.01124084120806899,0.0,0.01124084120806899,0.01124084120806899
sst2,256,512,encoder_sst2,0,roberta_base,full_ft,no_calibration,test,0.26401869158878505,0.264 ± 0.000,0.26401869158878505,0.26401869158878505,0.0,0.26401869158878505,0.26401869158878505,0.48473940221453415,0.485 ± 0.000,0.48473940221453415,0.48473940221453415,0.0,0.48473940221453415,0.48473940221453415,0.019178238244310173,0.019 ± 0.000,0.019178238244310173,0.019178238244310173,0.0,0.019178238244310173,0.019178238244310173
dbpedia,16,224,basic_dbpedia_0-shot_litgpt,0,lm_phi3,lora,affine_scalar_train_on_val,test,0.03300124533001245,0.033 ± 0.000,0.03300124533001245,0.03300124533001245,0.0,0.03300124533001245,0.03300124533001245,0.04772977512073804,0.048 ± 0.000,0.04772977512073804,0.04772977512073804,0.0,0.04772977512073804,0.04772977512073804,0.04126543832878003,0.041 ± 0.000,0.04126543832878003,0.04126543832878003,0.0,0.04126543832878003,0.04126543832878003
dbpedia,16,224,basic_dbpedia_0-shot_litgpt,0,lm_phi3,lora,no_calibration,test,0.033156911581569116,0.033 ± 0.000,0.033156911581569116,0.033156911581569116,0.0,0.033156911581569116,0.033156911581569116,0.039440823281946105,0.039 ± 0.000,0.039440823281946105,0.039440823281946105,0.0,0.039440823281946105,0.039440823281946105,0.01093562853391076,0.011 ± 0.000,0.01093562853391076,0.01093562853391076,0.0,0.01093562853391076,0.01093562853391076
agnews,16,64,encoder_agnews,0,roberta_base,full_ft,no_calibration,test,0.18298245614035089,0.183 ± 0.000,0.18298245614035089,0.18298245614035089,0.0,0.18298245614035089,0.18298245614035089,0.35093342833138363,0.351 ± 0.000,0.35093342833138363,0.35093342833138363,0.0,0.35093342833138363,0.35093342833138363,0.12365079752252757,0.124 ± 0.000,0.12365079752252757,0.12365079752252757,0.0,0.12365079752252757,0.12365079752252757
agnews,16,64,basic_agnews_0-shot_litgpt,0,lm_phi3,lora,no_calibration,test,[0.28929825 0.32719298],0.308 ± 0.019,0.30824561403508777,0.30824561403508777,0.01894736842105263,0.2987719298245614,0.31771929824561407,[0.40743693 0.45085694],0.429 ± 0.022,0.42914693661793657,0.42914693661793657,0.02171000632672848,0.41829193345457233,0.4400019397813008,[0.0338919  0.04813107],0.041 ± 0.007,0.0410114877143654,0.0410114877143654,0.007119586996678605,0.037451694216026093,0.044571281212704705
agnews,16,64,basic_agnews_0-shot_litgpt,0,lm_phi3,no_adaptation,affine_scalar,test,[0.32070175 0.3222807 ],0.321 ± 0.001,0.32149122807017544,0.32149122807017544,0.0007894736842105621,0.32109649122807016,0.3218859649122807,[0.44485394 0.4401006 ],0.442 ± 0.002,0.4424772692049479,0.4424772692049479,0.0023766672675299694,0.4412889355711829,0.4436656028387129,[0.0321142  0.02904139],0.031 ± 0.002,0.030577792333412415,0.030577792333412415,0.0015364071034658592,0.029809588781679483,0.03134599588514534
agnews,16,64,basic_agnews_0-shot_litgpt,0,lm_phi3,no_adaptation,no_calibration,test,[0.35263158 0.35263158],0.353 ± 0.000,0.3526315789473684,0.3526315789473684,0.0,0.3526315789473684,0.3526315789473684,[0.75899966 0.75899966],0.759 ± 0.000,0.7589996571971926,0.7589996571971926,0.0,0.7589996571971926,0.7589996571971926,[0.12556743 0.12556743],0.126 ± 0.000,0.1255674335736068,0.1255674335736068,0.0,0.1255674335736068,0.1255674335736068
agnews,16,64,basic_agnews_0-shot_litgpt,0,lm_phi3,no_adaptation,bias_only,test,[0.32087719 0.32298246],0.322 ± 0.001,0.3219298245614035,0.3219298245614035,0.0010526315789473606,0.3214035087719298,0.3224561403508772,[0.4444982  0.44022524],0.442 ± 0.002,0.4423617183210832,0.4423617183210832,0.0021364819819638114,0.44129347733010127,0.4434299593120651,[0.03658544 0.01994875],0.028 ± 0.008,0.028267093819502646,0.028267093819502646,0.008318347776330573,0.02410791993133736,0.03242626770766793
agnews,16,64,basic_agnews_0-shot_litgpt,0,lm_phi3,no_adaptation,temp_scaling,test,[0.35263158 0.35263158],0.353 ± 0.000,0.3526315789473684,0.3526315789473684,0.0,0.3526315789473684,0.3526315789473684,[0.6292864  0.62988734],0.630 ± 0.000,0.629586870663137,0.629586870663137,0.00030046578295994664,0.629436637771657,0.629737103554617,[0.10682546 0.1075765 ],0.107 ± 0.000,0.10720097890672284,0.10720097890672284,0.000375523012862887,0.10701321740029139,0.10738874041315427
dbpedia,2,28,basic_dbpedia_0-shot_litgpt,0,lm_phi3,no_adaptation,affine_scalar,test,[0.22633873 0.22945205],0.228 ± 0.002,0.22789539227895392,0.22789539227895392,0.0015566625155666314,0.2271170610211706,0.22867372353673723,[0.25889393 0.3156352 ],0.287 ± 0.028,0.287264563234087,0.287264563234087,0.028370632643918897,0.2730792469121276,0.30144987955604646,[0.03178979 0.02266732],0.027 ± 0.005,0.027228553487722185,0.027228553487722185,0.004561235084523219,0.024947935945460575,0.029509171029983794
dbpedia,2,28,basic_dbpedia_0-shot_litgpt,0,lm_phi3,no_adaptation,no_calibration,test,[0.36690535 0.36690535],0.367 ± 0.000,0.3669053549190535,0.3669053549190535,0.0,0.3669053549190535,0.3669053549190535,[1.07046358 1.07046358],1.070 ± 0.000,1.0704635800975657,1.0704635800975657,0.0,1.0704635800975657,1.0704635800975657,[0.11713535 0.11713535],0.117 ± 0.000,0.11713534649746857,0.11713534649746857,0.0,0.11713534649746857,0.11713534649746857
dbpedia,2,28,basic_dbpedia_0-shot_litgpt,0,lm_phi3,no_adaptation,bias_only,test,[0.23863636 0.24237235],0.241 ± 0.002,0.2405043586550436,0.2405043586550436,0.0018679950186799438,0.23957036114570363,0.24143835616438356,[0.30716114 0.36838825],0.338 ± 0.031,0.3377746951769753,0.3377746951769753,0.03061355450704556,0.32246791792345253,0.35308147243049803,[0.02408412 0.03854522],0.031 ± 0.007,0.03131466950674408,0.03131466950674408,0.007230550383219188,0.027699394315134487,0.03492994469835367
dbpedia,2,28,basic_dbpedia_0-shot_litgpt,0,lm_phi3,no_adaptation,temp_scaling,test,[0.36690535 0.36690535],0.367 ± 0.000,0.3669053549190535,0.3669053549190535,0.0,0.3669053549190535,0.3669053549190535,[0.70450467 0.69103707],0.698 ± 0.007,0.6977708679341575,0.6977708679341575,0.006733802920911525,0.6944039664737018,0.7011377693946133,[0.16927847 0.21516562],0.192 ± 0.023,0.19222204792178021,0.19222204792178021,0.022943575858716633,0.18075025999242192,0.20369383585113854
dbpedia,4,56,basic_dbpedia_0-shot_litgpt,0,lm_phi3,lora,affine_scalar_train_on_val,test,0.1419676214196762,0.142 ± 0.000,0.1419676214196762,0.1419676214196762,0.0,0.1419676214196762,0.1419676214196762,0.4551457948755824,0.455 ± 0.000,0.4551457948755824,0.4551457948755824,0.0,0.4551457948755824,0.4551457948755824,0.1039519276202084,0.104 ± 0.000,0.1039519276202084,0.1039519276202084,0.0,0.1039519276202084,0.1039519276202084
dbpedia,4,56,basic_dbpedia_0-shot_litgpt,0,lm_phi3,lora,no_calibration,test,0.18181818181818182,0.182 ± 0.000,0.18181818181818182,0.18181818181818182,0.0,0.18181818181818182,0.18181818181818182,0.22789132618858784,0.228 ± 0.000,0.22789132618858784,0.22789132618858784,0.0,0.22789132618858784,0.22789132618858784,0.06517834496060644,0.065 ± 0.000,0.06517834496060644,0.06517834496060644,0.0,0.06517834496060644,0.06517834496060644
dbpedia,4,56,basic_dbpedia_0-shot_litgpt,0,lm_phi3,no_adaptation,affine_scalar,test,[0.25435866 0.16609589],0.210 ± 0.044,0.21022727272727276,0.21022727272727276,0.04413138231631382,0.18816158156911583,0.23229296388542967,[0.33049108 0.19866657],0.265 ± 0.066,0.26457882094222096,0.26457882094222096,0.06591225500007532,0.23162269344218328,0.2975349484422586,[0.04620279 0.06015188],0.053 ± 0.007,0.05317733657903248,0.05317733657903248,0.006974545973655169,0.049690063592204896,0.056664609565860065
dbpedia,4,56,basic_dbpedia_0-shot_litgpt,0,lm_phi3,no_adaptation,no_calibration,test,[0.36690535 0.36690535],0.367 ± 0.000,0.3669053549190535,0.3669053549190535,0.0,0.3669053549190535,0.3669053549190535,[1.07046358 1.07046358],1.070 ± 0.000,1.0704635800975657,1.0704635800975657,0.0,1.0704635800975657,1.0704635800975657,[0.11713535 0.11713535],0.117 ± 0.000,0.11713534649746857,0.11713534649746857,0.0,0.11713534649746857,0.11713534649746857
dbpedia,4,56,basic_dbpedia_0-shot_litgpt,0,lm_phi3,no_adaptation,bias_only,test,[0.20765878 0.17154421],0.190 ± 0.018,0.18960149439601492,0.18960149439601492,0.018057285180572855,0.18057285180572852,0.19863013698630136,[0.24698031 0.20049781],0.224 ± 0.023,0.22373905852991466,0.22373905852991466,0.023241251163314144,0.2121184329482576,0.23535968411157174,[0.03074565 0.03137464],0.031 ± 0.000,0.031060142919373743,0.031060142919373743,0.00031449726443773425,0.030902894287154873,0.03121739155159261
dbpedia,4,56,basic_dbpedia_0-shot_litgpt,0,lm_phi3,no_adaptation,temp_scaling,test,[0.36690535 0.36690535],0.367 ± 0.000,0.3669053549190535,0.3669053549190535,0.0,0.3669053549190535,0.3669053549190535,[0.73795613 0.70070676],0.719 ± 0.019,0.7193314435270248,0.7193314435270248,0.018624685505153338,0.7100191007744481,0.7286437862796015,[0.11775465 0.17806534],0.148 ± 0.030,0.14790999372814612,0.14790999372814612,0.03015534852533066,0.1328323194654808,0.16298766799081146
banking77,64,4928,basic_banking77_0-shot_litgpt,0,lm_phi3,lora,affine_scalar_train_on_val,test,0.11986754966887417,0.120 ± 0.000,0.11986754966887417,0.11986754966887417,0.0,0.11986754966887417,0.11986754966887417,0.09917177168368292,0.099 ± 0.000,0.09917177168368292,0.09917177168368292,0.0,0.09917177168368292,0.09917177168368292,0.015490023674979586,0.015 ± 0.000,0.015490023674979586,0.015490023674979586,0.0,0.015490023674979586,0.015490023674979586
banking77,64,4928,basic_banking77_0-shot_litgpt,0,lm_phi3,lora,no_calibration,test,0.14271523178807946,0.143 ± 0.000,0.14271523178807946,0.14271523178807946,0.0,0.14271523178807946,0.14271523178807946,0.11521930668904636,0.115 ± 0.000,0.11521930668904636,0.11521930668904636,0.0,0.11521930668904636,0.11521930668904636,0.019592820954145856,0.020 ± 0.000,0.019592820954145856,0.019592820954145856,0.0,0.019592820954145856,0.019592820954145856
banking77,64,4928,basic_banking77_0-shot_litgpt,0,lm_phi3,no_adaptation,affine_scalar,test,0.34768211920529796,0.348 ± 0.000,0.34768211920529796,0.34768211920529796,0.0,0.34768211920529796,0.34768211920529796,0.29217933204286356,0.292 ± 0.000,0.29217933204286356,0.29217933204286356,0.0,0.29217933204286356,0.29217933204286356,0.03558120494308469,0.036 ± 0.000,0.03558120494308469,0.03558120494308469,0.0,0.03558120494308469,0.03558120494308469
banking77,64,4928,basic_banking77_0-shot_litgpt,0,lm_phi3,no_adaptation,no_calibration,test,0.7728476821192053,0.773 ± 0.000,0.7728476821192053,0.7728476821192053,0.0,0.7728476821192053,0.7728476821192053,1.3603720176755298,1.360 ± 0.000,1.3603720176755298,1.3603720176755298,0.0,1.3603720176755298,1.3603720176755298,0.40494166558282024,0.405 ± 0.000,0.40494166558282024,0.40494166558282024,0.0,0.40494166558282024,0.40494166558282024
banking77,64,4928,basic_banking77_0-shot_litgpt,0,lm_phi3,no_adaptation,bias_only,test,0.34668874172185427,0.347 ± 0.000,0.34668874172185427,0.34668874172185427,0.0,0.34668874172185427,0.34668874172185427,0.2919729181712087,0.292 ± 0.000,0.2919729181712087,0.2919729181712087,0.0,0.2919729181712087,0.2919729181712087,0.03819317645194882,0.038 ± 0.000,0.03819317645194882,0.03819317645194882,0.0,0.03819317645194882,0.03819317645194882
banking77,64,4928,basic_banking77_0-shot_litgpt,0,lm_phi3,no_adaptation,temp_scaling,test,0.7728476821192053,0.773 ± 0.000,0.7728476821192053,0.7728476821192053,0.0,0.7728476821192053,0.7728476821192053,0.7863883869419505,0.786 ± 0.000,0.7863883869419505,0.7863883869419505,0.0,0.7863883869419505,0.7863883869419505,0.09529009035837326,0.095 ± 0.000,0.09529009035837326,0.09529009035837326,0.0,0.09529009035837326,0.09529009035837326
agnews,16,64,basic_agnews_0-shot_litgpt,0,lm_phi3,lora,affine_scalar_train_on_val,test,0.30473684210526314,0.305 ± 0.000,0.30473684210526314,0.30473684210526314,0.0,0.30473684210526314,0.30473684210526314,0.42492034085038266,0.425 ± 0.000,0.42492034085038266,0.42492034085038266,0.0,0.42492034085038266,0.42492034085038266,0.05329682080529037,0.053 ± 0.000,0.05329682080529037,0.05329682080529037,0.0,0.05329682080529037,0.05329682080529037
20newsgroups,4,80,basic_20newsgroups_0-shot_litgpt,0,lm_phi3,no_adaptation,affine_scalar,test,0.43502032805271273,0.435 ± 0.000,0.43502032805271273,0.43502032805271273,0.0,0.43502032805271273,0.43502032805271273,0.46227918506446014,0.462 ± 0.000,0.46227918506446014,0.46227918506446014,0.0,0.46227918506446014,0.46227918506446014,0.018050349929764238,0.018 ± 0.000,0.018050349929764238,0.018050349929764238,0.0,0.018050349929764238,0.018050349929764238
20newsgroups,4,80,basic_20newsgroups_0-shot_litgpt,0,lm_phi3,no_adaptation,no_calibration,test,0.5491378101780457,0.549 ± 0.000,0.5491378101780457,0.5491378101780457,0.0,0.5491378101780457,0.5491378101780457,0.8406640839865143,0.841 ± 0.000,0.8406640839865143,0.8406640839865143,0.0,0.8406640839865143,0.8406640839865143,0.25586362123941303,0.256 ± 0.000,0.25586362123941303,0.25586362123941303,0.0,0.25586362123941303,0.25586362123941303
20newsgroups,4,80,basic_20newsgroups_0-shot_litgpt,0,lm_phi3,no_adaptation,bias_only,test,0.42478620496284875,0.425 ± 0.000,0.42478620496284875,0.42478620496284875,0.0,0.42478620496284875,0.42478620496284875,0.4730844586712044,0.473 ± 0.000,0.4730844586712044,0.4730844586712044,0.0,0.4730844586712044,0.4730844586712044,0.1032219387607262,0.103 ± 0.000,0.1032219387607262,0.1032219387607262,0.0,0.1032219387607262,0.1032219387607262
20newsgroups,4,80,basic_20newsgroups_0-shot_litgpt,0,lm_phi3,no_adaptation,temp_scaling,test,0.5491378101780457,0.549 ± 0.000,0.5491378101780457,0.5491378101780457,0.0,0.5491378101780457,0.5491378101780457,0.6360467267168148,0.636 ± 0.000,0.6360467267168148,0.6360467267168148,0.0,0.6360467267168148,0.6360467267168148,0.02785813957581599,0.028 ± 0.000,0.02785813957581599,0.02785813957581599,0.0,0.02785813957581599,0.02785813957581599
20newsgroups,256,5120,basic_20newsgroups_0-shot_litgpt,0,lm_phi3,no_adaptation,affine_scalar,test,0.4043179587831207,0.404 ± 0.000,0.4043179587831207,0.4043179587831207,0.0,0.4043179587831207,0.4043179587831207,0.42911100270720265,0.429 ± 0.000,0.42911100270720265,0.42911100270720265,0.0,0.42911100270720265,0.42911100270720265,0.018560109533133466,0.019 ± 0.000,0.018560109533133466,0.018560109533133466,0.0,0.018560109533133466,0.018560109533133466
20newsgroups,256,5120,basic_20newsgroups_0-shot_litgpt,0,lm_phi3,no_adaptation,no_calibration,test,0.5491378101780457,0.549 ± 0.000,0.5491378101780457,0.5491378101780457,0.0,0.5491378101780457,0.5491378101780457,0.8406640839865143,0.841 ± 0.000,0.8406640839865143,0.8406640839865143,0.0,0.8406640839865143,0.8406640839865143,0.25586362123941303,0.256 ± 0.000,0.25586362123941303,0.25586362123941303,0.0,0.25586362123941303,0.25586362123941303
20newsgroups,256,5120,basic_20newsgroups_0-shot_litgpt,0,lm_phi3,no_adaptation,bias_only,test,0.4043179587831207,0.404 ± 0.000,0.4043179587831207,0.4043179587831207,0.0,0.4043179587831207,0.4043179587831207,0.44715743233260163,0.447 ± 0.000,0.44715743233260163,0.44715743233260163,0.0,0.44715743233260163,0.44715743233260163,0.07987980775256531,0.080 ± 0.000,0.07987980775256531,0.07987980775256531,0.0,0.07987980775256531,0.07987980775256531
20newsgroups,256,5120,basic_20newsgroups_0-shot_litgpt,0,lm_phi3,no_adaptation,temp_scaling,test,0.5491378101780457,0.549 ± 0.000,0.5491378101780457,0.5491378101780457,0.0,0.5491378101780457,0.5491378101780457,0.6341847827959879,0.634 ± 0.000,0.6341847827959879,0.6341847827959879,0.0,0.6341847827959879,0.6341847827959879,0.042910848355542305,0.043 ± 0.000,0.042910848355542305,0.042910848355542305,0.0,0.042910848355542305,0.042910848355542305
agnews,256,1024,encoder_agnews,0,roberta_base,full_ft,no_calibration,test,0.1387719298245614,0.139 ± 0.000,0.1387719298245614,0.1387719298245614,0.0,0.1387719298245614,0.1387719298245614,0.24041737938250707,0.240 ± 0.000,0.24041737938250707,0.24041737938250707,0.0,0.24041737938250707,0.24041737938250707,0.014206552613480833,0.014 ± 0.000,0.014206552613480833,0.014206552613480833,0.0,0.014206552613480833,0.014206552613480833
agnews,256,1024,basic_agnews_0-shot_litgpt,0,lm_phi3,lora,affine_scalar_train_on_val,test,0.14719298245614035,0.147 ± 0.000,0.14719298245614035,0.14719298245614035,0.0,0.14719298245614035,0.14719298245614035,0.23720436517246343,0.237 ± 0.000,0.23720436517246343,0.23720436517246343,0.0,0.23720436517246343,0.23720436517246343,0.030539791738527947,0.031 ± 0.000,0.030539791738527947,0.030539791738527947,0.0,0.030539791738527947,0.030539791738527947
sst2,32,64,basic_sst2_0-shot_litgpt,0,lm_phi3,lora,affine_scalar_train_on_val,test,0.12616822429906543,0.126 ± 0.000,0.12616822429906543,0.12616822429906543,0.0,0.12616822429906543,0.12616822429906543,0.2922630407535632,0.292 ± 0.000,0.2922630407535632,0.2922630407535632,0.0,0.2922630407535632,0.2922630407535632,0.024620645664086817,0.025 ± 0.000,0.024620645664086817,0.024620645664086817,0.0,0.024620645664086817,0.024620645664086817
sst2,32,64,encoder_sst2,0,roberta_base,full_ft,no_calibration,test,0.7242990654205607,0.724 ± 0.000,0.7242990654205607,0.7242990654205607,0.0,0.7242990654205607,0.7242990654205607,0.8885193565080272,0.889 ± 0.000,0.8885193565080272,0.8885193565080272,0.0,0.8885193565080272,0.8885193565080272,0.047024834655144926,0.047 ± 0.000,0.047024834655144926,0.047024834655144926,0.0,0.047024834655144926,0.047024834655144926
dbpedia,256,3584,basic_dbpedia_0-shot_litgpt,0,lm_phi3,no_adaptation,affine_scalar,test,[0.15644458 0.15706725],0.157 ± 0.000,0.15675591531755917,0.15675591531755917,0.0003113325031133263,0.1566002490660025,0.15691158156911583,[0.17897712 0.17880585],0.179 ± 0.000,0.17889148497605997,0.17889148497605997,8.563659821600456e-05,0.17884866667695198,0.17893430327516796,[0.01749541 0.01315136],0.015 ± 0.002,0.015323385778712287,0.015323385778712287,0.0021720223093226057,0.014237374624050983,0.01640939693337359
dbpedia,256,3584,basic_dbpedia_0-shot_litgpt,0,lm_phi3,no_adaptation,no_calibration,test,[0.36690535 0.36690535],0.367 ± 0.000,0.3669053549190535,0.3669053549190535,0.0,0.3669053549190535,0.3669053549190535,[1.07046358 1.07046358],1.070 ± 0.000,1.0704635800975657,1.0704635800975657,0.0,1.0704635800975657,1.0704635800975657,[0.11713535 0.11713535],0.117 ± 0.000,0.11713534649746857,0.11713534649746857,0.0,0.11713534649746857,0.11713534649746857
dbpedia,256,3584,basic_dbpedia_0-shot_litgpt,0,lm_phi3,no_adaptation,bias_only,test,[0.15566625 0.15675592],0.156 ± 0.001,0.15621108343711082,0.15621108343711082,0.000544831880448321,0.15593866749688667,0.15648349937733497,[0.1811445 0.1813626],0.181 ± 0.000,0.18125355079143068,0.18125355079143068,0.0001090540295800857,0.18119902377664066,0.1813080778062207,[0.03397948 0.03432381],0.034 ± 0.000,0.03415164950840366,0.03415164950840366,0.00017216450998023408,0.034065567253413545,0.03423773176339377
dbpedia,256,3584,basic_dbpedia_0-shot_litgpt,0,lm_phi3,no_adaptation,temp_scaling,test,[0.36690535 0.36690535],0.367 ± 0.000,0.3669053549190535,0.3669053549190535,0.0,0.3669053549190535,0.3669053549190535,[0.68872284 0.6882253 ],0.688 ± 0.000,0.6884740710356348,0.6884740710356348,0.0002487670839311784,0.6883496874936692,0.6885984545776005,[0.23866751 0.26315666],0.251 ± 0.012,0.25091208668750276,0.25091208668750276,0.012244575921391734,0.24478979872680687,0.2570343746481986
dbpedia,256,3584,encoder_dbpedia,0,roberta_base,full_ft,no_calibration,test,0.012608966376089664,0.013 ± 0.000,0.012608966376089664,0.012608966376089664,0.0,0.012608966376089664,0.012608966376089664,0.04895460012355346,0.049 ± 0.000,0.04895460012355346,0.04895460012355346,0.0,0.04895460012355346,0.04895460012355346,0.08227871324033109,0.082 ± 0.000,0.08227871324033109,0.08227871324033109,0.0,0.08227871324033109,0.08227871324033109
dbpedia,256,3584,basic_dbpedia_0-shot_litgpt,0,lm_phi3,lora,affine_scalar_train_on_val,test,0.015877957658779578,0.016 ± 0.000,0.015877957658779578,0.015877957658779578,0.0,0.015877957658779578,0.015877957658779578,0.021061068508781512,0.021 ± 0.000,0.021061068508781512,0.021061068508781512,0.0,0.021061068508781512,0.021061068508781512,0.007465141644236589,0.007 ± 0.000,0.007465141644236589,0.007465141644236589,0.0,0.007465141644236589,0.007465141644236589
dbpedia,256,3584,basic_dbpedia_0-shot_litgpt,0,lm_phi3,lora,no_calibration,test,0.01665628891656289,0.017 ± 0.000,0.01665628891656289,0.01665628891656289,0.0,0.01665628891656289,0.01665628891656289,0.023238141742483114,0.023 ± 0.000,0.023238141742483114,0.023238141742483114,0.0,0.023238141742483114,0.023238141742483114,0.0029689951884534884,0.003 ± 0.000,0.0029689951884534884,0.0029689951884534884,0.0,0.0029689951884534884,0.0029689951884534884
sst2,16,32,basic_sst2_0-shot_litgpt,0,lm_phi3,lora,affine_scalar_train_on_val,test,0.11915887850467291,0.119 ± 0.000,0.11915887850467291,0.11915887850467291,0.0,0.11915887850467291,0.11915887850467291,0.2742759127210663,0.274 ± 0.000,0.2742759127210663,0.2742759127210663,0.0,0.2742759127210663,0.2742759127210663,0.029280129371001915,0.029 ± 0.000,0.029280129371001915,0.029280129371001915,0.0,0.029280129371001915,0.029280129371001915
sst2,16,32,encoder_sst2,0,roberta_base,full_ft,no_calibration,test,1.0,1.000 ± 0.000,1.0,1.0,0.0,1.0,1.0,1.0281897281225814,1.028 ± 0.000,1.0281897281225814,1.0281897281225814,0.0,1.0281897281225814,1.0281897281225814,0.11094234041855297,0.111 ± 0.000,0.11094234041855297,0.11094234041855297,0.0,0.11094234041855297,0.11094234041855297
